"","resultId","raceId","driverId","constructorId","number","grid","position","positionText","positionOrder","points","laps","time","milliseconds","fastestLap","rank","fastestLapTime","statusId","driverRef","number_drivers","code","forename","surname","dob","nationality","driverStandingsId","wins"
"21446",21448,869,4,6,"5",1,"1","1",1,25,67,"1:31:05.862","5465862","66","2","1:19.044",1,"alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish",65172,3
"21447",21449,869,18,1,"3",6,"2","2",2,18,67,"+6.949","5472811","67","8","1:19.469",1,"button","22","BUT","Jenson","Button","1980-01-19","British",65168,1
"21448",21450,869,8,208,"9",10,"3","3",3,15,67,"+16.409","5482271","62","13","1:19.719",1,"raikkonen","7","RAI","Kimi","Räikkönen","1979-10-17","Finnish",65174,0
"21449",21451,869,155,15,"14",12,"4","4",4,12,67,"+21.925","5487787","56","9","1:19.485",1,"kobayashi","10","KOB","Kamui","Kobayashi","1986-09-13","Japanese",65173,0
"21450",21452,869,20,9,"1",2,"5","5",5,10,67,"+23.732","5489594","61","4","1:19.161",1,"vettel","5","VET","Sebastian","Vettel","1987-07-03","German",65169,1
"21451",21453,869,815,15,"15",17,"6","6",6,8,67,"+27.896","5493758","62","6","1:19.270",1,"perez","11","PER","Sergio","Pérez","1990-01-26","Mexican",65175,0
"21452",21454,869,30,131,"7",3,"7","7",7,6,67,"+28.970","5494832","57","1","1:18.725",1,"michael_schumacher","\N","MSC","Michael","Schumacher","1969-01-03","German",65187,0
"21453",21455,869,17,9,"2",8,"8","8",8,4,67,"+46.941","5512803","59","14","1:19.794",1,"webber","\N","WEB","Mark","Webber","1976-08-27","Australian",65171,2
"21454",21456,869,807,10,"12",4,"9","9",9,2,67,"+48.162","5514024","56","7","1:19.372",1,"hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German",65189,0
"21455",21457,869,3,131,"8",21,"10","10",10,1,67,"+48.889","5514751","59","3","1:19.105",1,"rosberg","6","ROS","Nico","Rosberg","1985-06-27","German",65179,1
"21456",21458,869,814,10,"11",9,"11","11",11,0,67,"+59.227","5525089","67","12","1:19.717",1,"resta","\N","DIR","Paul","di Resta","1986-04-16","British",65177,0
"21457",21459,869,13,6,"6",13,"12","12",12,0,67,"+71.428","5537290","67","5","1:19.225",1,"massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian",65184,0
"21458",21460,869,817,5,"16",11,"13","13",13,0,67,"+76.829","5542691","44","18","1:20.066",1,"ricciardo","3","RIC","Daniel","Ricciardo","1989-07-01","Australian",65176,0
"21459",21461,869,818,5,"17",15,"14","14",14,0,67,"+76.965","5542827","59","11","1:19.645",1,"vergne","25","VER","Jean-Éric","Vergne","1990-04-25","French",65178,0
"21460",21462,869,813,3,"18",5,"15","15",15,0,66,"\N","\N","59","10","1:19.607",11,"maldonado","13","MAL","Pastor","Maldonado","1985-03-09","Venezuelan",65180,1
"21461",21463,869,808,207,"21",18,"16","16",16,0,66,"\N","\N","62","16","1:19.997",11,"petrov","\N","PET","Vitaly","Petrov","1984-09-08","Russian",65186,0
"21462",21464,869,811,3,"19",14,"17","17",17,0,66,"\N","\N","62","15","1:19.894",11,"bruno_senna","\N","SEN","Bruno","Senna","1983-10-15","Brazilian",65183,0
"21463",21465,869,154,208,"10",19,"18","18",18,0,66,"\N","\N","60","17","1:20.013",11,"grosjean","8","GRO","Romain","Grosjean","1986-04-17","French",65188,0
"21464",21466,869,5,207,"20",16,"19","19",19,0,65,"\N","\N","61","20","1:20.596",12,"kovalainen","\N","KOV","Heikki","Kovalainen","1981-10-19","Finnish",65185,0
"21465",21467,869,819,206,"25",20,"20","20",20,0,65,"\N","\N","45","21","1:21.753",12,"pic","\N","PIC","Charles","Pic","1990-02-15","French",65182,0
"21466",21468,869,37,164,"22",23,"21","21",21,0,64,"\N","\N","51","23","1:22.407",13,"rosa","\N","DLR","Pedro","de la Rosa","1971-02-24","Spanish",65190,0
"21467",21469,869,10,206,"24",22,"22","22",22,0,64,"\N","\N","54","24","1:22.778",13,"glock","\N","GLO","Timo","Glock","1982-03-18","German",65181,0
"21468",21470,869,39,164,"23",24,"23","23",23,0,64,"\N","\N","55","22","1:21.788",13,"karthikeyan","\N","KAR","Narain","Karthikeyan","1977-01-14","Indian",65191,0
"21469",21471,869,1,1,"4",7,"\N","R",24,0,56,"\N","\N","34","19","1:20.091",29,"hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British",65170,1
"21470",21472,870,1,1,"4",1,"1","1",1,25,69,"1:41:05.503","6065503","65","4","1:25.677",1,"hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British",65194,2
"21471",21473,870,8,208,"9",5,"2","2",2,18,69,"+1.032","6066535","41","6","1:25.728",1,"raikkonen","7","RAI","Kimi","Räikkönen","1979-10-17","Finnish",65198,0
"21472",21474,870,154,208,"10",2,"3","3",3,15,69,"+10.518","6076021","59","13","1:26.050",1,"grosjean","8","GRO","Romain","Grosjean","1986-04-17","French",65212,0
"21473",21475,870,20,9,"1",3,"4","4",4,12,69,"+11.614","6077117","68","1","1:24.136",1,"vettel","5","VET","Sebastian","Vettel","1987-07-03","German",65193,1
"21474",21476,870,4,6,"5",6,"5","5",5,10,69,"+26.653","6092156","65","7","1:25.738",1,"alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish",65196,3
"21475",21477,870,18,1,"3",4,"6","6",6,8,69,"+30.243","6095746","58","10","1:25.831",1,"button","22","BUT","Jenson","Button","1980-01-19","British",65192,1
"21476",21478,870,811,3,"19",9,"7","7",7,6,69,"+33.899","6099402","65","16","1:26.248",1,"bruno_senna","\N","SEN","Bruno","Senna","1983-10-15","Brazilian",65207,0
"21477",21479,870,17,9,"2",11,"8","8",8,4,69,"+34.458","6099961","41","3","1:25.402",1,"webber","\N","WEB","Mark","Webber","1976-08-27","Australian",65195,2
"21478",21480,870,13,6,"6",7,"9","9",9,2,69,"+38.350","6103853","54","11","1:25.920",1,"massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian",65208,0
"21479",21481,870,3,131,"8",13,"10","10",10,1,69,"+51.234","6116737","58","9","1:25.830",1,"rosberg","6","ROS","Nico","Rosberg","1985-06-27","German",65203,1
"21480",21482,870,807,10,"12",10,"11","11",11,0,69,"+57.283","6122786","60","15","1:26.073",1,"hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German",65213,0
"21481",21483,870,814,10,"11",12,"12","12",12,0,69,"+1:02.887","6128390","57","12","1:25.976",1,"resta","\N","DIR","Paul","di Resta","1986-04-16","British",65201,0
"21482",21484,870,813,3,"18",8,"13","13",13,0,69,"+1:03.606","6129109","63","5","1:25.723",1,"maldonado","13","MAL","Pastor","Maldonado","1985-03-09","Venezuelan",65204,1
"21483",21485,870,815,15,"15",14,"14","14",14,0,69,"+1:04.494","6129997","65","2","1:25.218",1,"perez","11","PER","Sergio","Pérez","1990-01-26","Mexican",65199,0
"21484",21486,870,817,5,"16",18,"15","15",15,0,68,"\N","\N","59","17","1:26.508",11,"ricciardo","3","RIC","Daniel","Ricciardo","1989-07-01","Australian",65200,0
"21485",21487,870,818,5,"17",16,"16","16",16,0,68,"\N","\N","66","14","1:26.061",11,"vergne","25","VER","Jean-Éric","Vergne","1990-04-25","French",65202,0
"21486",21488,870,5,207,"20",19,"17","17",17,0,68,"\N","\N","62","18","1:26.595",11,"kovalainen","\N","KOV","Heikki","Kovalainen","1981-10-19","Finnish",65209,0
"21487",21489,870,155,15,"14",15,"18","18",18,0,67,"\N","\N","61","8","1:25.745",12,"kobayashi","10","KOB","Kamui","Kobayashi","1986-09-13","Japanese",65197,0
"21488",21490,870,808,207,"21",20,"19","19",19,0,67,"\N","\N","59","20","1:27.629",12,"petrov","\N","PET","Vitaly","Petrov","1984-09-08","Russian",65210,0
"21489",21491,870,819,206,"25",21,"20","20",20,0,67,"\N","\N","22","22","1:28.727",12,"pic","\N","PIC","Charles","Pic","1990-02-15","French",65206,0
"21490",21492,870,10,206,"24",22,"21","21",21,0,66,"\N","\N","55","21","1:28.447",13,"glock","\N","GLO","Timo","Glock","1982-03-18","German",65205,0
"21491",21493,870,37,164,"22",23,"22","22",22,0,66,"\N","\N","56","23","1:28.765",13,"rosa","\N","DLR","Pedro","de la Rosa","1971-02-24","Spanish",65214,0
"21492",21494,870,39,164,"23",24,"\N","R",23,0,60,"\N","\N","56","24","1:29.506",22,"karthikeyan","\N","KAR","Narain","Karthikeyan","1977-01-14","Indian",65215,0
"21493",21495,870,30,131,"7",17,"\N","R",24,0,58,"\N","\N","56","19","1:26.778",45,"michael_schumacher","\N","MSC","Michael","Schumacher","1969-01-03","German",65211,0
"21494",21496,871,18,1,"3",1,"1","1",1,25,44,"1:29:08.530","5348530","40","10","1:54.293",1,"button","22","BUT","Jenson","Button","1980-01-19","British",65216,2
"21495",21497,871,20,9,"1",10,"2","2",2,18,44,"+13.624","5362154","39","9","1:54.198",1,"vettel","5","VET","Sebastian","Vettel","1987-07-03","German",65217,1
"21496",21498,871,8,208,"9",3,"3","3",3,15,44,"+25.334","5373864","34","5","1:53.640",1,"raikkonen","7","RAI","Kimi","Räikkönen","1979-10-17","Finnish",65222,0
"21497",21499,871,807,10,"12",11,"4","4",4,12,44,"+27.843","5376373","40","6","1:53.760",1,"hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German",65237,0
"21498",21500,871,13,6,"6",14,"5","5",5,10,44,"+29.845","5378375","30","3","1:53.464",1,"massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian",65232,0
"21499",21501,871,17,9,"2",12,"6","6",6,8,44,"+31.244","5379774","42","7","1:53.768",1,"webber","\N","WEB","Mark","Webber","1976-08-27","Australian",65219,2
"21500",21502,871,30,131,"7",13,"7","7",7,6,44,"+53.374","5401904","37","4","1:53.507",1,"michael_schumacher","\N","MSC","Michael","Schumacher","1969-01-03","German",65235,0
"21501",21503,871,818,5,"17",15,"8","8",8,4,44,"+58.865","5407395","31","8","1:53.995",1,"vergne","25","VER","Jean-Éric","Vergne","1990-04-25","French",65226,0
"21502",21504,871,817,5,"16",16,"9","9",9,2,44,"+62.982","5411512","42","12","1:54.605",1,"ricciardo","3","RIC","Daniel","Ricciardo","1989-07-01","Australian",65224,0
"21503",21505,871,814,10,"11",9,"10","10",10,1,44,"+63.783","5412313","28","11","1:54.562",1,"resta","\N","DIR","Paul","di Resta","1986-04-16","British",65225,0
"21504",21506,871,3,131,"8",23,"11","11",11,0,44,"+65.111","5413641","39","2","1:53.073",1,"rosberg","6","ROS","Nico","Rosberg","1985-06-27","German",65227,1
"21505",21507,871,811,3,"19",17,"12","12",12,0,44,"+71.529","5420059","43","1","1:52.822",1,"bruno_senna","\N","SEN","Bruno","Senna","1983-10-15","Brazilian",65231,0
"21506",21508,871,155,15,"14",2,"13","13",13,0,44,"+116.119","5464649","26","13","1:55.598",1,"kobayashi","10","KOB","Kamui","Kobayashi","1986-09-13","Japanese",65221,0
"21507",21509,871,808,207,"21",19,"14","14",14,0,43,"\N","\N","28","15","1:56.741",11,"petrov","\N","PET","Vitaly","Petrov","1984-09-08","Russian",65234,0
"21508",21510,871,10,206,"24",20,"15","15",15,0,43,"\N","\N","30","16","1:56.956",11,"glock","\N","GLO","Timo","Glock","1982-03-18","German",65229,0
"21509",21511,871,819,206,"25",22,"16","16",16,0,43,"\N","\N","27","18","1:57.939",11,"pic","\N","PIC","Charles","Pic","1990-02-15","French",65230,0
"21510",21512,871,5,207,"20",18,"17","17",17,0,43,"\N","\N","33","14","1:56.475",11,"kovalainen","\N","KOV","Heikki","Kovalainen","1981-10-19","Finnish",65233,0
"21511",21513,871,37,164,"22",21,"18","18",18,0,43,"\N","\N","30","17","1:57.315",11,"rosa","\N","DLR","Pedro","de la Rosa","1971-02-24","Spanish",65238,0
"21512",21514,871,39,164,"23",24,"\N","R",19,0,29,"\N","\N","16","19","1:59.113",20,"karthikeyan","\N","KAR","Narain","Karthikeyan","1977-01-14","Indian",65239,0
"21513",21515,871,813,3,"18",6,"\N","R",20,0,4,"\N","\N","4","20","2:56.181",4,"maldonado","13","MAL","Pastor","Maldonado","1985-03-09","Venezuelan",65228,1
"21514",21516,871,815,15,"15",4,"\N","R",21,0,0,"\N","\N","\N","0","\N",4,"perez","11","PER","Sergio","Pérez","1990-01-26","Mexican",65223,0
"21515",21517,871,4,6,"5",5,"\N","R",22,0,0,"\N","\N","\N","0","\N",4,"alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish",65220,3
"21516",21518,871,1,1,"4",7,"\N","R",23,0,0,"\N","\N","\N","0","\N",4,"hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British",65218,2
"21517",21519,871,154,208,"10",8,"\N","R",24,0,0,"\N","\N","\N","0","\N",4,"grosjean","8","GRO","Romain","Grosjean","1986-04-17","French",65236,0
"21518",21520,872,1,1,"4",1,"1","1",1,25,53,"1:19:41.221","4781221","52","5","1:28.427",1,"hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British",65242,3
"21519",21521,872,815,15,"15",12,"2","2",2,18,53,"+4.356","4785577","53","2","1:27.562",1,"perez","11","PER","Sergio","Pérez","1990-01-26","Mexican",65247,0
"21520",21522,872,4,6,"5",10,"3","3",3,15,53,"+20.594","4801815","44","11","1:28.835",1,"alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish",65244,3
"21521",21523,872,13,6,"6",3,"4","4",4,12,53,"+29.667","4810888","33","12","1:28.914",1,"massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian",65256,0
"21522",21524,872,8,208,"9",7,"5","5",5,10,53,"+30.881","4812102","52","17","1:29.109",1,"raikkonen","7","RAI","Kimi","Räikkönen","1979-10-17","Finnish",65246,0
"21523",21525,872,30,131,"7",4,"6","6",6,8,53,"+31.259","4812480","51","3","1:27.718",1,"michael_schumacher","\N","MSC","Michael","Schumacher","1969-01-03","German",65259,0
"21524",21526,872,3,131,"8",6,"7","7",7,6,53,"+33.550","4814771","53","1","1:27.239",1,"rosberg","6","ROS","Nico","Rosberg","1985-06-27","German",65251,1
"21525",21527,872,814,10,"11",9,"8","8",8,4,53,"+41.057","4822278","51","16","1:29.068",1,"resta","\N","DIR","Paul","di Resta","1986-04-16","British",65249,0
"21526",21528,872,155,15,"14",8,"9","9",9,2,53,"+43.898","4825119","39","14","1:29.032",1,"kobayashi","10","KOB","Kamui","Kobayashi","1986-09-13","Japanese",65245,0
"21527",21529,872,811,3,"19",13,"10","10",10,1,53,"+48.144","4829365","52","10","1:28.742",1,"bruno_senna","\N","SEN","Bruno","Senna","1983-10-15","Brazilian",65255,0
"21528",21530,872,813,3,"18",22,"11","11",11,0,53,"+48.682","4829903","51","4","1:28.053",1,"maldonado","13","MAL","Pastor","Maldonado","1985-03-09","Venezuelan",65252,1
"21529",21531,872,817,5,"16",14,"12","12",12,0,53,"+50.316","4831537","46","7","1:28.621",1,"ricciardo","3","RIC","Daniel","Ricciardo","1989-07-01","Australian",65248,0
"21530",21532,872,816,208,"10",15,"13","13",13,0,53,"+1:15.861","4857082","52","8","1:28.677",1,"ambrosio","\N","DAM","Jérôme","d'Ambrosio","1985-12-27","Belgian",65264,0
"21531",21533,872,5,207,"20",17,"14","14",14,0,52,"\N","\N","46","19","1:29.399",11,"kovalainen","\N","KOV","Heikki","Kovalainen","1981-10-19","Finnish",65257,0
"21532",21534,872,808,207,"21",18,"15","15",15,0,52,"\N","\N","46","15","1:29.066",11,"petrov","\N","PET","Vitaly","Petrov","1984-09-08","Russian",65258,0
"21533",21535,872,819,206,"25",20,"16","16",16,0,52,"\N","\N","44","20","1:29.753",11,"pic","\N","PIC","Charles","Pic","1990-02-15","French",65254,0
"21534",21536,872,10,206,"24",19,"17","17",17,0,52,"\N","\N","50","21","1:29.888",11,"glock","\N","GLO","Timo","Glock","1982-03-18","German",65253,0
"21535",21537,872,37,164,"22",23,"18","18",18,0,52,"\N","\N","51","22","1:30.398",11,"rosa","\N","DLR","Pedro","de la Rosa","1971-02-24","Spanish",65262,0
"21536",21538,872,39,164,"23",21,"19","19",19,0,52,"\N","\N","44","23","1:31.086",11,"karthikeyan","\N","KAR","Narain","Karthikeyan","1977-01-14","Indian",65263,0
"21537",21539,872,17,9,"2",11,"20","20",20,0,51,"\N","\N","43","18","1:29.202",76,"webber","\N","WEB","Mark","Webber","1976-08-27","Australian",65243,2
"21538",21540,872,807,10,"12",24,"21","21",21,0,50,"\N","\N","46","6","1:28.578",23,"hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German",65261,0
"21539",21541,872,20,9,"1",5,"22","22",22,0,47,"\N","\N","46","9","1:28.713",91,"vettel","5","VET","Sebastian","Vettel","1987-07-03","German",65241,1
"21540",21542,872,18,1,"3",2,"\N","R",23,0,32,"\N","\N","31","13","1:28.926",32,"button","22","BUT","Jenson","Button","1980-01-19","British",65240,2
"21541",21543,872,818,5,"17",16,"\N","R",24,0,8,"\N","\N","6","24","1:31.962",22,"vergne","25","VER","Jean-Éric","Vergne","1990-04-25","French",65250,0
"21542",21544,873,20,9,"1",3,"1","1",1,25,59,"2:00:26.144","7226144","50","3","1:52.134",1,"vettel","5","VET","Sebastian","Vettel","1987-07-03","German",65341,2
"21543",21545,873,18,1,"3",4,"2","2",2,18,59,"+8.959","7235103","47","4","1:52.625",1,"button","22","BUT","Jenson","Button","1980-01-19","British",65340,2
"21544",21546,873,4,6,"5",5,"3","3",3,15,59,"+15.227","7241371","53","5","1:52.709",1,"alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish",65344,3
"21545",21547,873,814,10,"11",6,"4","4",4,12,59,"+19.063","7245207","54","7","1:52.931",1,"resta","\N","DIR","Paul","di Resta","1986-04-16","British",65349,0
"21546",21548,873,3,131,"8",10,"5","5",5,10,59,"+34.784","7260928","55","12","1:53.897",1,"rosberg","6","ROS","Nico","Rosberg","1985-06-27","German",65351,1
"21547",21549,873,8,208,"9",12,"6","6",6,8,59,"+35.759","7261903","53","11","1:53.785",1,"raikkonen","7","RAI","Kimi","Räikkönen","1979-10-17","Finnish",65346,0
"21548",21550,873,154,208,"10",8,"7","7",7,6,59,"+36.698","7262842","56","14","1:54.123",1,"grosjean","8","GRO","Romain","Grosjean","1986-04-17","French",65360,0
"21549",21551,873,13,6,"6",13,"8","8",8,4,59,"+42.829","7268973","47","13","1:53.997",1,"massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian",65356,0
"21550",21552,873,817,5,"16",15,"9","9",9,2,59,"+45.820","7271964","53","15","1:54.267",1,"ricciardo","3","RIC","Daniel","Ricciardo","1989-07-01","Australian",65348,0
"21551",21553,873,815,15,"15",14,"10","10",10,1,59,"+50.619","7276763","51","6","1:52.778",1,"perez","11","PER","Sergio","Pérez","1990-01-26","Mexican",65347,0
"21552",21554,873,17,9,"2",7,"11","11",11,0,59,"+87.175","7313319","53","10","1:53.726",1,"webber","\N","WEB","Mark","Webber","1976-08-27","Australian",65343,2
"21553",21555,873,10,206,"24",20,"12","12",12,0,59,"+91.918","7318062","30","21","1:56.057",1,"glock","\N","GLO","Timo","Glock","1982-03-18","German",65353,0
"21554",21556,873,155,15,"14",17,"13","13",13,0,59,"+97.141","7323285","52","2","1:51.690",1,"kobayashi","10","KOB","Kamui","Kobayashi","1986-09-13","Japanese",65345,0
"21555",21557,873,807,10,"12",11,"14","14",14,0,59,"+99.413","7325557","52","1","1:51.033",1,"hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German",65361,0
"21556",21558,873,5,207,"20",19,"15","15",15,0,59,"+107.967","7334111","48","18","1:55.233",1,"kovalainen","\N","KOV","Heikki","Kovalainen","1981-10-19","Finnish",65357,0
"21557",21559,873,819,206,"25",21,"16","16",16,0,59,"+132.925","7359069","37","22","1:56.486",1,"pic","\N","PIC","Charles","Pic","1990-02-15","French",65354,0
"21558",21560,873,37,164,"22",24,"17","17",17,0,58,"\N","\N","48","23","1:57.671",11,"rosa","\N","DLR","Pedro","de la Rosa","1971-02-24","Spanish",65362,0
"21559",21561,873,811,3,"19",22,"18","18",18,0,57,"\N","\N","27","9","1:53.610",31,"bruno_senna","\N","SEN","Bruno","Senna","1983-10-15","Brazilian",65355,0
"21560",21562,873,808,207,"21",18,"19","19",19,0,57,"\N","\N","44","17","1:55.140",12,"petrov","\N","PET","Vitaly","Petrov","1984-09-08","Russian",65358,0
"21561",21563,873,818,5,"17",16,"\N","R",20,0,38,"\N","\N","28","8","1:53.510",4,"vergne","25","VER","Jean-Éric","Vergne","1990-04-25","French",65350,0
"21562",21564,873,30,131,"7",9,"\N","R",21,0,38,"\N","\N","26","20","1:56.047",4,"michael_schumacher","\N","MSC","Michael","Schumacher","1969-01-03","German",65359,0
"21563",21565,873,813,3,"18",2,"\N","R",22,0,36,"\N","\N","27","16","1:55.120",9,"maldonado","13","MAL","Pastor","Maldonado","1985-03-09","Venezuelan",65352,1
"21564",21566,873,39,164,"23",23,"\N","R",23,0,30,"\N","\N","26","24","1:58.507",3,"karthikeyan","\N","KAR","Narain","Karthikeyan","1977-01-14","Indian",65363,0
"21565",21567,873,1,1,"4",1,"\N","R",24,0,22,"\N","\N","14","19","1:55.541",6,"hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British",65342,3
"21566",21568,874,20,9,"1",1,"1","1",1,25,53,"1:28:56.242","5336242","52","1","1:35.774",1,"vettel","5","VET","Sebastian","Vettel","1987-07-03","German",65366,3
"21567",21569,874,13,6,"6",10,"2","2",2,18,53,"+20.639","5356881","50","5","1:36.894",1,"massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian",65381,0
"21568",21570,874,155,15,"14",3,"3","3",3,15,53,"+24.538","5360780","52","3","1:36.679",1,"kobayashi","10","KOB","Kamui","Kobayashi","1986-09-13","Japanese",65370,0
"21569",21571,874,18,1,"3",8,"4","4",4,12,53,"+25.098","5361340","51","2","1:36.606",1,"button","22","BUT","Jenson","Button","1980-01-19","British",65365,2
"21570",21572,874,1,1,"4",9,"5","5",5,10,53,"+46.490","5382732","45","11","1:37.760",1,"hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British",65367,3
"21571",21573,874,8,208,"9",7,"6","6",6,8,53,"+50.424","5386666","49","13","1:37.886",1,"raikkonen","7","RAI","Kimi","Räikkönen","1979-10-17","Finnish",65371,0
"21572",21574,874,807,10,"12",15,"7","7",7,6,53,"+51.159","5387401","46","14","1:37.938",1,"hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German",65386,0
